Customer ID,Quarter,Customer Status,Churn Label,Churn Value,Churn Category,Churn Reason
4324-AHJKS,Q3,Stayed,No,0,,
4355-CVPVS,Q3,Stayed,No,0,,
4495-LHSSK,Q3,Stayed,No,0,,
5915-ANOEI,Q3,Stayed,No,0,,
9861-PDSZP,Q3,Stayed,No,0,,
6704-UTUKK,Q3,Stayed,No,0,,
2019-HDCZY,Q3,Stayed,No,0,,
8788-DOXSU,Q3,Stayed,No,0,,
7404-JLKQG,Q3,Joined,No,0,,
7421-ZLUPA,Q3,Stayed,No,0,,
3274-NSDWE,Q3,Stayed,No,0,,
2632-IVXVF,Q3,Stayed,No,0,,
8915-NNTRC,Q3,Stayed,No,0,,
5914-GXMDA,Q3,Stayed,No,0,,
7463-IFMQU,Q3,Stayed,No,0,,
2920-RNCEZ,Q3,Joined,No,0,,
2541-YGPKE,Q3,Stayed,No,0,,
5382-TEMLV,Q3,Stayed,No,0,,
3441-CGZJH,Q3,Stayed,No,0,,
9592-ERDKV,Q3,Stayed,No,0,,
4778-IZARL,Q3,Stayed,No,0,,
0432-CAJZV,Q3,Joined,No,0,,
7008-LZVOZ,Q3,Stayed,No,0,,
9365-CSLBQ,Q3,Stayed,No,0,,
5884-FBCTL,Q3,Stayed,No,0,,
6242-FEGFD,Q3,Stayed,No,0,,
6194-HBGQN,Q3,Stayed,No,0,,
7634-WSWDB,Q3,Stayed,No,0,,
6986-IXNDM,Q3,Stayed,No,0,,
2987-BJXIK,Q3,Stayed,No,0,,
9769-TSBZE,Q3,Stayed,No,0,,
1395-WSWXR,Q3,Stayed,No,0,,
6023-GSSXW,Q3,Stayed,No,0,,
6752-APNJL,Q3,Stayed,No,0,,
7446-KQISO,Q3,Stayed,No,0,,
9823-EALYC,Q3,Stayed,No,0,,
0582-AVCLN,Q3,Stayed,No,0,,
5803-NQJZO,Q3,Stayed,No,0,,
2607-DHDAK,Q3,Stayed,No,0,,
1073-XXCZD,Q3,Stayed,No,0,,
0743-HRVFF,Q3,Stayed,No,0,,
4006-HKYHO,Q3,Stayed,No,0,,
3727-JEZTU,Q3,Joined,No,0,,
8143-ETQTI,Q3,Stayed,No,0,,
9667-TKTVZ,Q3,Joined,No,0,,
8570-KLJYJ,Q3,Stayed,No,0,,
7754-IXRMC,Q3,Joined,No,0,,
9473-CBZOP,Q3,Stayed,No,0,,
2969-WGHQO,Q3,Stayed,No,0,,
5863-OOKCL,Q3,Stayed,No,0,,
1686-STUHN,Q3,Stayed,No,0,,
1329-VHWNP,Q3,Stayed,No,0,,
0266-GMEAO,Q3,Stayed,No,0,,
5574-NXZIU,Q3,Stayed,No,0,,
0019-GFNTW,Q3,Stayed,No,0,,
4256-ZWTZI,Q3,Stayed,No,0,,
8309-PPCED,Q3,Stayed,No,0,,
5196-WPYOW,Q3,Stayed,No,0,,
4608-LCIMN,Q3,Stayed,No,0,,
1485-YDHMM,Q3,Stayed,No,0,,
4054-CUMIA,Q3,Stayed,No,0,,
0603-TPMIB,Q3,Stayed,No,0,,
2525-GVKQU,Q3,Stayed,No,0,,
8161-QYMTT,Q3,Stayed,No,0,,
9581-GVBXT,Q3,Stayed,No,0,,
5862-BRIXZ,Q3,Stayed,No,0,,
5404-GGUKR,Q3,Stayed,No,0,,
2126-GSEGL,Q3,Stayed,No,0,,
0440-QEXBZ,Q3,Stayed,No,0,,
2434-EEVDB,Q3,Stayed,No,0,,
6762-QVYJO,Q3,Stayed,No,0,,
8152-VETUR,Q3,Stayed,No,0,,
4676-WLUHT,Q3,Stayed,No,0,,
7980-MHFLQ,Q3,Stayed,No,0,,
0757-WCUUZ,Q3,Stayed,No,0,,
1629-DQQVB,Q3,Stayed,No,0,,
0374-AACSZ,Q3,Joined,No,0,,
4872-VXRIL,Q3,Stayed,No,0,,
9140-CZQZZ,Q3,Stayed,No,0,,
3423-HHXAO,Q3,Stayed,No,0,,
9938-TKDGL,Q3,Stayed,No,0,,
6537-QLGEX,Q3,Stayed,No,0,,
3160-TYXLT,Q3,Stayed,No,0,,
1325-USMEC,Q3,Stayed,No,0,,
5606-AMZBO,Q3,Stayed,No,0,,
6199-IPCAO,Q3,Stayed,No,0,,
5640-CAXOA,Q3,Stayed,No,0,,
2235-EZAIK,Q3,Stayed,No,0,,
3847-BAERP,Q3,Stayed,No,0,,
1453-RZFON,Q3,Joined,No,0,,
8263-OKETD,Q3,Stayed,No,0,,
0670-KDOMA,Q3,Joined,No,0,,
2476-YGEFM,Q3,Stayed,No,0,,
8687-BAFGU,Q3,Joined,No,0,,
0641-EVBOJ,Q3,Joined,No,0,,
0829-XXPLX,Q3,Stayed,No,0,,
9974-JFBHQ,Q3,Stayed,No,0,,
6624-JDRDS,Q3,Stayed,No,0,,
0608-JDVEC,Q3,Stayed,No,0,,
9780-FKVVF,Q3,Stayed,No,0,,
1919-RTPQD,Q3,Stayed,No,0,,
5214-NLTIT,Q3,Stayed,No,0,,
3345-PBBFH,Q3,Stayed,No,0,,
5055-BRMNE,Q3,Stayed,No,0,,
2190-PHBHR,Q3,Stayed,No,0,,
2650-GYRYL,Q3,Stayed,No,0,,
5208-FVQKB,Q3,Stayed,No,0,,
7184-LRUUR,Q3,Stayed,No,0,,
6627-CFOSN,Q3,Stayed,No,0,,
3982-JGSFD,Q3,Stayed,No,0,,
1574-DYCWE,Q3,Stayed,No,0,,
7247-XOZPB,Q3,Stayed,No,0,,
2466-FCCPT,Q3,Stayed,No,0,,
6211-WWLTF,Q3,Stayed,No,0,,
4826-TZEVA,Q3,Stayed,No,0,,
6016-NXBNJ,Q3,Stayed,No,0,,
9138-EFSMO,Q3,Stayed,No,0,,
4632-XJMEX,Q3,Stayed,No,0,,
2716-GFZOR,Q3,Stayed,No,0,,
3724-UCSHY,Q3,Stayed,No,0,,
8626-XHBIE,Q3,Stayed,No,0,,
3192-LNKRK,Q3,Stayed,No,0,,
4439-YRNVD,Q3,Stayed,No,0,,
2208-UGTGR,Q3,Stayed,No,0,,
3005-TYFRD,Q3,Stayed,No,0,,
8670-MEFCP,Q3,Stayed,No,0,,
3079-BCHLN,Q3,Stayed,No,0,,
7777-UNYHB,Q3,Stayed,No,0,,
2969-VAPYH,Q3,Stayed,No,0,,
7181-OQCUT,Q3,Stayed,No,0,,
8474-UMLNT,Q3,Stayed,No,0,,
9142-XMYJH,Q3,Stayed,No,0,,
2649-HWLYB,Q3,Stayed,No,0,,
5214-CHIWJ,Q3,Stayed,No,0,,
2465-BLLEU,Q3,Joined,No,0,,
1685-VAYJF,Q3,Stayed,No,0,,
8874-EJNSR,Q3,Stayed,No,0,,
5049-MUBWG,Q3,Stayed,No,0,,
0769-MURVM,Q3,Stayed,No,0,,
9253-VIFJQ,Q3,Stayed,No,0,,
7030-FZTFM,Q3,Stayed,No,0,,
9741-YLNTD,Q3,Stayed,No,0,,
5120-ZBLAI,Q3,Stayed,No,0,,
1194-BHJYC,Q3,Stayed,No,0,,
0906-QVPMS,Q3,Stayed,No,0,,
1905-OEILC,Q3,Joined,No,0,,
7858-GTZSP,Q3,Stayed,No,0,,
6248-BSHKG,Q3,Stayed,No,0,,
4685-TFLLS,Q3,Stayed,No,0,,
3470-BTGQO,Q3,Stayed,No,0,,
1209-VFFOC,Q3,Stayed,No,0,,
4553-DVPZG,Q3,Stayed,No,0,,
6917-IAYHD,Q3,Joined,No,0,,
8620-RJPZN,Q3,Joined,No,0,,
7572-KPVKK,Q3,Stayed,No,0,,
2642-MAWLJ,Q3,Stayed,No,0,,
7103-ZGVNT,Q3,Stayed,No,0,,
2027-WKXMW,Q3,Stayed,No,0,,
7137-NAXML,Q3,Stayed,No,0,,
2428-ZMCTB,Q3,Stayed,No,0,,
2961-VNFKL,Q3,Stayed,No,0,,
6963-KQYQB,Q3,Stayed,No,0,,
5934-RMPOV,Q3,Stayed,No,0,,
1207-BLKSA,Q3,Stayed,No,0,,
8316-BBQAY,Q3,Stayed,No,0,,
1166-PQLGG,Q3,Stayed,No,0,,
3146-JTQHR,Q3,Stayed,No,0,,
4291-YZODP,Q3,Stayed,No,0,,
6427-FEFIG,Q3,Stayed,No,0,,
0017-IUDMW,Q3,Stayed,No,0,,
8706-HRADD,Q3,Stayed,No,0,,
9955-QOPOY,Q3,Stayed,No,0,,
4385-ZKVNW,Q3,Stayed,No,0,,
9031-ZVQPT,Q3,Stayed,No,0,,
2990-IAJSV,Q3,Stayed,No,0,,
9027-YFHQJ,Q3,Stayed,No,0,,
5176-LDKUH,Q3,Stayed,No,0,,
4644-OBGFZ,Q3,Stayed,No,0,,
7926-IJOOU,Q3,Joined,No,0,,
6480-YAGIY,Q3,Stayed,No,0,,
4029-HPFVY,Q3,Joined,No,0,,
7602-DBTOU,Q3,Stayed,No,0,,
5345-BMKWB,Q3,Stayed,No,0,,
5457-COLHT,Q3,Stayed,No,0,,
7998-WNZEM,Q3,Stayed,No,0,,
4664-NJCMS,Q3,Stayed,No,0,,
0307-BCOPK,Q3,Stayed,No,0,,
2542-HYGIQ,Q3,Joined,No,0,,
5016-LIPDW,Q3,Stayed,No,0,,
6481-LXPWL,Q3,Stayed,No,0,,
6124-ACRHJ,Q3,Joined,No,0,,
9362-MWODR,Q3,Stayed,No,0,,
9975-GPKZU,Q3,Stayed,No,0,,
9625-RZFUK,Q3,Stayed,No,0,,
5153-LXKDT,Q3,Stayed,No,0,,
5161-UBZXI,Q3,Stayed,No,0,,
1020-JPQOW,Q3,Stayed,No,0,,
7919-ZODZZ,Q3,Stayed,No,0,,
0565-JUPYD,Q3,Stayed,No,0,,
6867-ACCZI,Q3,Stayed,No,0,,
5939-XAIXZ,Q3,Stayed,No,0,,
9054-FOWNV,Q3,Stayed,No,0,,
8207-VVMYB,Q3,Stayed,No,0,,
9732-EQMWY,Q3,Stayed,No,0,,
5269-NRGDP,Q3,Stayed,No,0,,
6195-MELTI,Q3,Stayed,No,0,,
2121-JAFOM,Q3,Stayed,No,0,,
1227-UDMZR,Q3,Stayed,No,0,,
5198-HQAEN,Q3,Stayed,No,0,,
2167-FQSTQ,Q3,Stayed,No,0,,
2819-GWENI,Q3,Stayed,No,0,,
3572-UUHRS,Q3,Stayed,No,0,,
2692-PFYTJ,Q3,Joined,No,0,,
5955-EPOAZ,Q3,Stayed,No,0,,
6821-JPCDC,Q3,Stayed,No,0,,
8815-LMFLX,Q3,Stayed,No,0,,
9135-HSWOC,Q3,Stayed,No,0,,
8582-KRHPJ,Q3,Stayed,No,0,,
5811-IWXYM,Q3,Stayed,No,0,,
1506-YJTYT,Q3,Stayed,No,0,,
4123-DVHPH,Q3,Stayed,No,0,,
2228-BZDEE,Q3,Stayed,No,0,,
2789-CZANW,Q3,Stayed,No,0,,
7596-LDUXP,Q3,Stayed,No,0,,
2192-OZITF,Q3,Stayed,No,0,,
5651-CPDND,Q3,Stayed,No,0,,
1131-ALZWV,Q3,Stayed,No,0,,
7729-XBTWX,Q3,Stayed,No,0,,
9134-WYRVP,Q3,Stayed,No,0,,
3284-SVCRO,Q3,Stayed,No,0,,
9732-OUYRN,Q3,Stayed,No,0,,
0559-CKHUS,Q3,Stayed,No,0,,
2931-SVLTV,Q3,Stayed,No,0,,
7504-UWHNB,Q3,Stayed,No,0,,
2582-FFFZR,Q3,Stayed,No,0,,
8908-NMQTX,Q3,Stayed,No,0,,
1431-AIDJQ,Q3,Stayed,No,0,,
6288-LBEAR,Q3,Stayed,No,0,,
8413-YNHNV,Q3,Stayed,No,0,,
5808-TOTXO,Q3,Joined,No,0,,
4369-NYSCF,Q3,Stayed,No,0,,
6333-YDVLT,Q3,Stayed,No,0,,
5324-KTGCG,Q3,Stayed,No,0,,
7394-LWLYN,Q3,Joined,No,0,,
6873-UDNLD,Q3,Stayed,No,0,,
2700-LUEVA,Q3,Joined,No,0,,
0958-YHXGP,Q3,Stayed,No,0,,
1101-SSWAG,Q3,Stayed,No,0,,
5743-KHMNA,Q3,Stayed,No,0,,
4194-FJARJ,Q3,Stayed,No,0,,
5325-UWTWJ,Q3,Stayed,No,0,,
3969-GYXEL,Q3,Stayed,No,0,,
6992-TKNYO,Q3,Stayed,No,0,,
4468-YDOVK,Q3,Stayed,No,0,,
2200-DSAAL,Q3,Stayed,No,0,,
4302-ZYFEL,Q3,Stayed,No,0,,
9351-LZYGF,Q3,Stayed,No,0,,
4366-CTOUZ,Q3,Stayed,No,0,,
1518-OMDIK,Q3,Stayed,No,0,,
6671-NGWON,Q3,Stayed,No,0,,
0595-ITUDF,Q3,Stayed,No,0,,
1955-IBMMB,Q3,Stayed,No,0,,
0096-BXERS,Q3,Stayed,No,0,,
3806-YAZOV,Q3,Joined,No,0,,
7998-ZLXWN,Q3,Stayed,No,0,,
6253-WRFHY,Q3,Stayed,No,0,,
9133-AYJZG,Q3,Stayed,No,0,,
8680-CGLTP,Q3,Stayed,No,0,,
8430-TWCBX,Q3,Stayed,No,0,,
5018-GWURO,Q3,Stayed,No,0,,
6741-QRLUP,Q3,Stayed,No,0,,
4737-HOBAX,Q3,Stayed,No,0,,
8200-KLNYW,Q3,Stayed,No,0,,
3372-CDXFJ,Q3,Stayed,No,0,,
4781-ZXYGU,Q3,Joined,No,0,,
7632-YUTXB,Q3,Stayed,No,0,,
2718-YSKCS,Q3,Stayed,No,0,,
9896-UYMIE,Q3,Stayed,No,0,,
0853-NWIFK,Q3,Stayed,No,0,,
8212-CRQXP,Q3,Stayed,No,0,,
6980-CDGFC,Q3,Stayed,No,0,,
7691-XVTZH,Q3,Stayed,No,0,,
2520-SGTTA,Q3,Stayed,No,0,,
1088-CNNKB,Q3,Stayed,No,0,,
1930-BZLHI,Q3,Stayed,No,0,,
5868-YTYKS,Q3,Joined,No,0,,
3525-DVKFN,Q3,Stayed,No,0,,
1482-OXZSY,Q3,Stayed,No,0,,
0377-JBKKT,Q3,Stayed,No,0,,
5778-BVOFB,Q3,Stayed,No,0,,
3373-YZZYM,Q3,Joined,No,0,,
0228-MAUWC,Q3,Stayed,No,0,,
7663-YJHSN,Q3,Stayed,No,0,,
4915-BFSXL,Q3,Stayed,No,0,,
3086-RUCRN,Q3,Stayed,No,0,,
5215-LNLDJ,Q3,Stayed,No,0,,
0257-KXZGU,Q3,Stayed,No,0,,
1307-ATKGB,Q3,Stayed,No,0,,
3714-XPXBW,Q3,Stayed,No,0,,
1850-AKQEP,Q3,Stayed,No,0,,
2824-DXNKN,Q3,Stayed,No,0,,
0848-ZGQIJ,Q3,Stayed,No,0,,
3621-CHYVB,Q3,Stayed,No,0,,
8042-RNLKO,Q3,Stayed,No,0,,
5372-FBKBN,Q3,Stayed,No,0,,
0420-TXVSG,Q3,Stayed,No,0,,
6217-TOWGS,Q3,Stayed,No,0,,
1045-LTCYT,Q3,Stayed,No,0,,
1544-JJMYL,Q3,Stayed,No,0,,
4636-JGAAI,Q3,Stayed,No,0,,
6874-SGLHU,Q3,Stayed,No,0,,
5951-AOFIH,Q3,Stayed,No,0,,
3059-NGMXB,Q3,Stayed,No,0,,
8652-YHIYU,Q3,Stayed,No,0,,
5278-PNYOX,Q3,Stayed,No,0,,
3486-HOOGQ,Q3,Stayed,No,0,,
5061-PBXFW,Q3,Stayed,No,0,,
8630-FJLIB,Q3,Stayed,No,0,,
3891-NLXJB,Q3,Stayed,No,0,,
4749-OJKQU,Q3,Stayed,No,0,,
0577-WHMEV,Q3,Stayed,No,0,,
5453-AXEPF,Q3,Stayed,No,0,,
3639-XJHKQ,Q3,Stayed,No,0,,
3716-LRGXK,Q3,Stayed,No,0,,
2263-SFSQZ,Q3,Stayed,No,0,,
9950-MTGYX,Q3,Stayed,No,0,,
3397-AVTKU,Q3,Stayed,No,0,,
4825-FUREZ,Q3,Stayed,No,0,,
2672-OJQZP,Q3,Joined,No,0,,
3134-DSHVC,Q3,Stayed,No,0,,
7821-DPRQE,Q3,Stayed,No,0,,
2001-EWBQU,Q3,Stayed,No,0,,
6695-AMZUF,Q3,Stayed,No,0,,
8410-BGQXN,Q3,Stayed,No,0,,
1619-YWUBB,Q3,Stayed,No,0,,
7611-YKYTC,Q3,Stayed,No,0,,
0365-GXEZS,Q3,Stayed,No,0,,
0082-OQIQY,Q3,Stayed,No,0,,
3606-SBKRY,Q3,Stayed,No,0,,
0667-NSRGI,Q3,Stayed,No,0,,
6893-ODYYE,Q3,Stayed,No,0,,
8242-JSVBO,Q3,Stayed,No,0,,
9541-ZPSEA,Q3,Stayed,No,0,,
1139-WUOAH,Q3,Stayed,No,0,,
4693-VWVBO,Q3,Joined,No,0,,
6937-GCDGQ,Q3,Stayed,No,0,,
0988-JRWWP,Q3,Joined,No,0,,
5075-JSDKI,Q3,Stayed,No,0,,
8644-XYTSV,Q3,Stayed,No,0,,
3873-WOSBC,Q3,Stayed,No,0,,
7465-ZZRVX,Q3,Joined,No,0,,
7975-JMZNT,Q3,Stayed,No,0,,
7251-XFOIL,Q3,Stayed,No,0,,
4116-IQRFR,Q3,Stayed,No,0,,
8259-DZLIZ,Q3,Stayed,No,0,,
7853-WNZSY,Q3,Joined,No,0,,
3120-FAZKD,Q3,Stayed,No,0,,
8606-OEGQZ,Q3,Stayed,No,0,,
0225-ZORZP,Q3,Joined,No,0,,
9489-JMTTN,Q3,Stayed,No,0,,
0967-BMLBD,Q3,Stayed,No,0,,
2830-LEWOA,Q3,Stayed,No,0,,
5006-MXVRN,Q3,Stayed,No,0,,
8327-WKMIE,Q3,Stayed,No,0,,
6917-FIJHC,Q3,Stayed,No,0,,
7797-EJMDP,Q3,Stayed,No,0,,
3530-VWVGU,Q3,Stayed,No,0,,
6368-NWMCE,Q3,Stayed,No,0,,
3633-CDBUW,Q3,Stayed,No,0,,
3956-MGXOG,Q3,Stayed,No,0,,
9274-UARKJ,Q3,Stayed,No,0,,
4077-HWUYD,Q3,Stayed,No,0,,
0103-CSITQ,Q3,Stayed,No,0,,
8671-KKKOS,Q3,Stayed,No,0,,
7305-ZWMAJ,Q3,Stayed,No,0,,
6578-KRMAW,Q3,Stayed,No,0,,
4860-IJUDE,Q3,Stayed,No,0,,
9688-YGXVR,Q3,Stayed,No,0,,
1945-XISKS,Q3,Stayed,No,0,,
5360-LJCNJ,Q3,Stayed,No,0,,
2607-FBDFF,Q3,Joined,No,0,,
1100-DDVRV,Q3,Stayed,No,0,,
6728-WYQBC,Q3,Joined,No,0,,
7216-KAOID,Q3,Stayed,No,0,,
6145-NNPNO,Q3,Joined,No,0,,
5339-TJFEK,Q3,Stayed,No,0,,
2074-GUHPQ,Q3,Stayed,No,0,,
4625-XMOYM,Q3,Stayed,No,0,,
5827-MWCZK,Q3,Stayed,No,0,,
1385-TQOZW,Q3,Stayed,No,0,,
5914-XRFQB,Q3,Stayed,No,0,,
4329-YPDDQ,Q3,Stayed,No,0,,
4804-NCPET,Q3,Stayed,No,0,,
5944-UGLLK,Q3,Stayed,No,0,,
7787-BNTZM,Q3,Stayed,No,0,,
2252-ISRNH,Q3,Stayed,No,0,,
9415-TPKRV,Q3,Stayed,No,0,,
5322-TEUJK,Q3,Stayed,No,0,,
1866-DIOQZ,Q3,Stayed,No,0,,
8375-KVTHK,Q3,Stayed,No,0,,
2697-NQBPF,Q3,Stayed,No,0,,
3709-OIJEA,Q3,Stayed,No,0,,
1386-ZIKUV,Q3,Stayed,No,0,,
0599-XNYDO,Q3,Stayed,No,0,,
6377-WHAOX,Q3,Stayed,No,0,,
6855-VLGOS,Q3,Stayed,No,0,,
8746-OQQRW,Q3,Stayed,No,0,,
3181-MIZBN,Q3,Stayed,No,0,,
7766-CLTIC,Q3,Stayed,No,0,,
5650-YLIBA,Q3,Stayed,No,0,,
0825-CPPQH,Q3,Stayed,No,0,,
9084-OAYKL,Q3,Stayed,No,0,,
6122-LJADA,Q3,Stayed,No,0,,
2400-XIWIO,Q3,Stayed,No,0,,
7569-NMZYQ,Q3,Stayed,No,0,,
5201-USSQZ,Q3,Stayed,No,0,,
2105-PHWON,Q3,Stayed,No,0,,
1494-EJZDW,Q3,Stayed,No,0,,
8003-EWNDZ,Q3,Stayed,No,0,,
1897-RCFUM,Q3,Stayed,No,0,,
9256-JTBNZ,Q3,Stayed,No,0,,
2211-RMNHO,Q3,Stayed,No,0,,
2432-TFSMK,Q3,Stayed,No,0,,
4929-ROART,Q3,Stayed,No,0,,
1834-ABKHQ,Q3,Stayed,No,0,,
1741-WTPON,Q3,Stayed,No,0,,
3932-IJWDZ,Q3,Stayed,No,0,,
1240-HCBOH,Q3,Stayed,No,0,,
3594-KADLU,Q3,Joined,No,0,,
3796-ENZGF,Q3,Stayed,No,0,,
1734-ZMNTZ,Q3,Stayed,No,0,,
2853-CWQFQ,Q3,Joined,No,0,,
0813-TAXXS,Q3,Stayed,No,0,,
2519-TWKFS,Q3,Stayed,No,0,,
0626-QXNGV,Q3,Stayed,No,0,,
6723-CEGQI,Q3,Stayed,No,0,,
4732-RRJZC,Q3,Stayed,No,0,,
9499-XPZXM,Q3,Stayed,No,0,,
4338-EYCER,Q3,Stayed,No,0,,
3007-FDPEA,Q3,Joined,No,0,,
8513-OLYGY,Q3,Stayed,No,0,,
0311-QYWSS,Q3,Stayed,No,0,,
8705-DWKTI,Q3,Stayed,No,0,,
3680-CTHUH,Q3,Stayed,No,0,,
1202-KKGFU,Q3,Stayed,No,0,,
6112-KTHFQ,Q3,Stayed,No,0,,
1852-XEMDW,Q3,Stayed,No,0,,
1820-DJFPH,Q3,Stayed,No,0,,
9426-SXNHE,Q3,Joined,No,0,,
9068-FHQHD,Q3,Stayed,No,0,,
1269-FOYWN,Q3,Stayed,No,0,,
9895-VFOXH,Q3,Joined,No,0,,
1230-QAJDW,Q3,Joined,No,0,,
5701-ZIKJE,Q3,Stayed,No,0,,
5032-MIYKT,Q3,Joined,No,0,,
7396-VJUZB,Q3,Stayed,No,0,,
9717-QEBGU,Q3,Joined,No,0,,
5172-RKOCB,Q3,Stayed,No,0,,
6509-TSGWN,Q3,Stayed,No,0,,
3178-CIFOT,Q3,Stayed,No,0,,
4530-NDRKU,Q3,Stayed,No,0,,
5985-TBABQ,Q3,Stayed,No,0,,
9800-ONTFE,Q3,Stayed,No,0,,
6743-HHQPF,Q3,Stayed,No,0,,
8455-HIRAQ,Q3,Stayed,No,0,,
6616-AALSR,Q3,Stayed,No,0,,
9415-ZNBSX,Q3,Stayed,No,0,,
4018-KJYUY,Q3,Stayed,No,0,,
3884-UEBXB,Q3,Stayed,No,0,,
8780-RSYYU,Q3,Stayed,No,0,,
5537-UXXVS,Q3,Stayed,No,0,,
1791-PQHBB,Q3,Joined,No,0,,
8701-DGLVH,Q3,Stayed,No,0,,
8741-LQOBK,Q3,Stayed,No,0,,
8082-GHXOP,Q3,Stayed,No,0,,
0980-FEXWF,Q3,Stayed,No,0,,
3011-WQKSZ,Q3,Stayed,No,0,,
8218-FFJDS,Q3,Stayed,No,0,,
9360-OMDZZ,Q3,Stayed,No,0,,
0345-XMMUG,Q3,Stayed,No,0,,
2832-SCUCO,Q3,Joined,No,0,,
7036-ZZKBD,Q3,Stayed,No,0,,
0265-PSUAE,Q3,Stayed,No,0,,
0463-TXOAK,Q3,Stayed,No,0,,
0594-UFTUL,Q3,Stayed,No,0,,
9509-MPYOD,Q3,Stayed,No,0,,
9128-CPXKI,Q3,Stayed,No,0,,
0129-KPTWJ,Q3,Stayed,No,0,,
5855-EIBDE,Q3,Stayed,No,0,,
5365-LLFYV,Q3,Joined,No,0,,
1928-BXYIV,Q3,Joined,No,0,,
5760-FXFVO,Q3,Stayed,No,0,,
0961-ZWLVI,Q3,Stayed,No,0,,
5181-OABFK,Q3,Stayed,No,0,,
7816-VGHTO,Q3,Stayed,No,0,,
5871-DGTXZ,Q3,Stayed,No,0,,
7550-WIQVA,Q3,Stayed,No,0,,
7544-ZVIKX,Q3,Stayed,No,0,,
0016-QLJIS,Q3,Stayed,No,0,,
7508-DQAKK,Q3,Stayed,No,0,,
5176-OLSKT,Q3,Stayed,No,0,,
9356-AXGMP,Q3,Stayed,No,0,,
3556-BVQGL,Q3,Stayed,No,0,,
7581-EBBOU,Q3,Stayed,No,0,,
5073-RZGBK,Q3,Stayed,No,0,,
2192-CKRLV,Q3,Stayed,No,0,,
3154-HMWUU,Q3,Stayed,No,0,,
6119-SPUDB,Q3,Stayed,No,0,,
6522-OIQSX,Q3,Stayed,No,0,,
8748-HFWBO,Q3,Stayed,No,0,,
1052-QJIBV,Q3,Stayed,No,0,,
1319-YLZJG,Q3,Stayed,No,0,,
0723-FDLAY,Q3,Stayed,No,0,,
3050-RLLXC,Q3,Stayed,No,0,,
9298-WGMRW,Q3,Stayed,No,0,,
3088-LHEFH,Q3,Stayed,No,0,,
8544-JNBOX,Q3,Stayed,No,0,,
6681-ZSEXG,Q3,Stayed,No,0,,
6116-RFVHN,Q3,Stayed,No,0,,
8884-FEEWR,Q3,Stayed,No,0,,
3125-RAHBV,Q3,Stayed,No,0,,
0373-AIVNJ,Q3,Stayed,No,0,,
1682-VCOIO,Q3,Stayed,No,0,,
2072-ZVJJX,Q3,Stayed,No,0,,
8849-AYPTR,Q3,Stayed,No,0,,
9518-IMLHK,Q3,Stayed,No,0,,
3646-ITDGM,Q3,Stayed,No,0,,
3569-VLDHH,Q3,Stayed,No,0,,
8224-KDLKN,Q3,Stayed,No,0,,
4001-TSBTV,Q3,Stayed,No,0,,
8727-XDPUD,Q3,Stayed,No,0,,
1043-UXOVO,Q3,Stayed,No,0,,
1064-FBXNK,Q3,Joined,No,0,,
2878-DHMIN,Q3,Stayed,No,0,,
7762-ONLJY,Q3,Stayed,No,0,,
5795-BKOYE,Q3,Stayed,No,0,,
7402-PWYJJ,Q3,Stayed,No,0,,
0018-NYROU,Q3,Stayed,No,0,,
7501-VTYLJ,Q3,Joined,No,0,,
7608-RGIRO,Q3,Stayed,No,0,,
0480-BIXDE,Q3,Stayed,No,0,,
5895-QSXOD,Q3,Stayed,No,0,,
9814-AOUDH,Q3,Stayed,No,0,,
6175-IRFIT,Q3,Stayed,No,0,,
1622-HSHSF,Q3,Joined,No,0,,
6749-UTDVX,Q3,Stayed,No,0,,
5542-DHSXL,Q3,Stayed,No,0,,
9102-OXKFY,Q3,Stayed,No,0,,
7808-DVWEP,Q3,Joined,No,0,,
2284-VFLKH,Q3,Stayed,No,0,,
0366-NQSHS,Q3,Joined,No,0,,
3807-BPOMJ,Q3,Stayed,No,0,,
3892-NXAZG,Q3,Stayed,No,0,,
4182-BGSIQ,Q3,Stayed,No,0,,
0988-AADSA,Q3,Stayed,No,0,,
9972-NKTFD,Q3,Stayed,No,0,,
3717-LNXKW,Q3,Stayed,No,0,,
5734-EJKXG,Q3,Stayed,No,0,,
2207-RYYRL,Q3,Stayed,No,0,,
6729-FZWSY,Q3,Stayed,No,0,,
9695-IDRZR,Q3,Stayed,No,0,,
8144-DGHXP,Q3,Stayed,No,0,,
7814-LEEVE,Q3,Joined,No,0,,
8631-WUXGY,Q3,Stayed,No,0,,
5906-DVAPM,Q3,Stayed,No,0,,
6654-QGBZZ,Q3,Joined,No,0,,
5641-DMBFJ,Q3,Stayed,No,0,,
9200-NLNPD,Q3,Stayed,No,0,,
2664-XJZNO,Q3,Stayed,No,0,,
0921-OHLVP,Q3,Stayed,No,0,,
8350-NYMVI,Q3,Stayed,No,0,,
1600-DILPE,Q3,Stayed,No,0,,
0536-ESJEP,Q3,Stayed,No,0,,
4654-GGUII,Q3,Stayed,No,0,,
6478-HRRCZ,Q3,Stayed,No,0,,
8510-BBWMU,Q3,Stayed,No,0,,
6857-TKDJV,Q3,Stayed,No,0,,
2360-RDGRO,Q3,Stayed,No,0,,
0584-BJQGZ,Q3,Stayed,No,0,,
1360-XFJMR,Q3,Stayed,No,0,,
9058-MJLZC,Q3,Stayed,No,0,,
